"Site","Date.Time","Temperature","Salinity","Date","Time"
"Sooke",2025-09-18 02:00:00,12.07,24.03,2025-09-18,"02:00:00"
"Sooke",2025-09-18 02:30:00,12.14,24.05,2025-09-18,"02:30:00"
"Sooke",2025-09-18 03:00:00,12.23,24.04,2025-09-18,"03:00:00"
"Sooke",2025-09-18 03:30:00,12.29,24.05,2025-09-18,"03:30:00"
"Sooke",2025-09-18 04:00:00,12.48,24.04,2025-09-18,"04:00:00"
"Sooke",2025-09-18 04:30:00,12.8,24.06,2025-09-18,"04:30:00"
"Sooke",2025-09-18 05:00:00,12.89,24.05,2025-09-18,"05:00:00"
"Sooke",2025-09-18 05:30:00,13.14,24.05,2025-09-18,"05:30:00"
"Sooke",2025-09-18 06:00:00,13.32,24.04,2025-09-18,"06:00:00"
"Sooke",2025-09-18 06:30:00,13.36,24.05,2025-09-18,"06:30:00"
"Sooke",2025-09-18 07:00:00,13.42,24.04,2025-09-18,"07:00:00"
"Sooke",2025-09-18 07:30:00,13.39,24,2025-09-18,"07:30:00"
"Sooke",2025-09-18 08:00:00,13.42,24.01,2025-09-18,"08:00:00"
"Sooke",2025-09-18 08:30:00,13.23,23.97,2025-09-18,"08:30:00"
"Sooke",2025-09-18 09:00:00,12.95,23.99,2025-09-18,"09:00:00"
"Sooke",2025-09-18 09:30:00,13.45,23.97,2025-09-18,"09:30:00"
"Sooke",2025-09-18 10:00:00,13.91,23.96,2025-09-18,"10:00:00"
"Sooke",2025-09-18 10:30:00,14,23.98,2025-09-18,"10:30:00"
"Sooke",2025-09-18 11:00:00,14.1,23.98,2025-09-18,"11:00:00"
"Sooke",2025-09-18 11:30:00,13.48,23.97,2025-09-18,"11:30:00"
"Sooke",2025-09-18 12:00:00,13.23,23.97,2025-09-18,"12:00:00"
"Sooke",2025-09-18 12:30:00,13.14,24,2025-09-18,"12:30:00"
"Sooke",2025-09-18 13:00:00,13.63,24.01,2025-09-18,"13:00:00"
"Sooke",2025-09-18 13:30:00,13.73,24,2025-09-18,"13:30:00"
"Sooke",2025-09-18 14:00:00,13.17,24.01,2025-09-18,"14:00:00"
"Sooke",2025-09-18 14:30:00,12.48,24.02,2025-09-18,"14:30:00"
"Sooke",2025-09-18 15:00:00,12.14,24.05,2025-09-18,"15:00:00"
"Sooke",2025-09-18 15:30:00,12.95,24.04,2025-09-18,"15:30:00"
"Sooke",2025-09-18 16:00:00,12.8,24.08,2025-09-18,"16:00:00"
"Sooke",2025-09-18 16:30:00,12.98,24.05,2025-09-18,"16:30:00"
"Sooke",2025-09-18 17:00:00,13.32,24.04,2025-09-18,"17:00:00"
"Sooke",2025-09-18 17:30:00,13.63,24.06,2025-09-18,"17:30:00"
"Sooke",2025-09-18 18:00:00,13.54,24.06,2025-09-18,"18:00:00"
"Sooke",2025-09-18 18:30:00,13.54,24.06,2025-09-18,"18:30:00"
"Sooke",2025-09-18 19:00:00,13.17,24.06,2025-09-18,"19:00:00"
"Sooke",2025-09-18 19:30:00,13.36,24.07,2025-09-18,"19:30:00"
"Sooke",2025-09-18 20:00:00,13.42,24.06,2025-09-18,"20:00:00"
"Sooke",2025-09-18 20:30:00,13.14,24.05,2025-09-18,"20:30:00"
"Sooke",2025-09-18 21:00:00,12.64,24.08,2025-09-18,"21:00:00"
"Sooke",2025-09-18 21:30:00,12.48,24.07,2025-09-18,"21:30:00"
"Sooke",2025-09-18 22:00:00,12.29,24.08,2025-09-18,"22:00:00"
"Sooke",2025-09-18 22:30:00,12.04,24.05,2025-09-18,"22:30:00"
"Sooke",2025-09-18 23:00:00,12.07,24.09,2025-09-18,"23:00:00"
"Sooke",2025-09-18 23:30:00,11.89,24.1,2025-09-18,"23:30:00"
"Sooke",2025-09-19 00:00:00,11.89,24.07,2025-09-19,"00:00:00"
"Sooke",2025-09-19 00:30:00,11.79,24.08,2025-09-19,"00:30:00"
"Sooke",2025-09-19 01:00:00,12.07,24.11,2025-09-19,"01:00:00"
"Sooke",2025-09-19 01:30:00,11.95,24.11,2025-09-19,"01:30:00"
"Sooke",2025-09-19 02:00:00,11.82,24.09,2025-09-19,"02:00:00"
"Sooke",2025-09-19 02:30:00,11.76,24.1,2025-09-19,"02:30:00"
"Sooke",2025-09-19 03:00:00,11.76,24.1,2025-09-19,"03:00:00"
"Sooke",2025-09-19 03:30:00,11.82,24.11,2025-09-19,"03:30:00"
"Sooke",2025-09-19 04:00:00,11.98,24.12,2025-09-19,"04:00:00"
"Sooke",2025-09-19 04:30:00,11.98,24.12,2025-09-19,"04:30:00"
"Sooke",2025-09-19 05:00:00,12.07,24.11,2025-09-19,"05:00:00"
"Sooke",2025-09-19 05:30:00,12.33,24.11,2025-09-19,"05:30:00"
"Sooke",2025-09-19 06:00:00,12.7,24.09,2025-09-19,"06:00:00"
"Sooke",2025-09-19 06:30:00,12.8,24.08,2025-09-19,"06:30:00"
"Sooke",2025-09-19 07:00:00,12.8,24.06,2025-09-19,"07:00:00"
"Sooke",2025-09-19 07:30:00,12.83,24.04,2025-09-19,"07:30:00"
"Sooke",2025-09-19 08:00:00,12.89,24.05,2025-09-19,"08:00:00"
"Sooke",2025-09-19 08:30:00,12.89,24.03,2025-09-19,"08:30:00"
"Sooke",2025-09-19 09:00:00,12.76,24.02,2025-09-19,"09:00:00"
"Sooke",2025-09-19 09:30:00,12.55,24,2025-09-19,"09:30:00"
"Sooke",2025-09-19 10:00:00,12.73,23.99,2025-09-19,"10:00:00"
"Sooke",2025-09-19 10:30:00,13.42,23.98,2025-09-19,"10:30:00"
"Sooke",2025-09-19 11:00:00,13.57,23.99,2025-09-19,"11:00:00"
"Sooke",2025-09-19 11:30:00,13.7,23.97,2025-09-19,"11:30:00"
"Sooke",2025-09-19 12:00:00,13.42,24.01,2025-09-19,"12:00:00"
"Sooke",2025-09-19 12:30:00,13.04,24.01,2025-09-19,"12:30:00"
"Sooke",2025-09-19 13:00:00,13.26,24,2025-09-19,"13:00:00"
"Sooke",2025-09-19 13:30:00,13.14,24.03,2025-09-19,"13:30:00"
"Sooke",2025-09-19 14:00:00,13.04,24.03,2025-09-19,"14:00:00"
"Sooke",2025-09-19 14:30:00,13.23,24,2025-09-19,"14:30:00"
"Sooke",2025-09-19 15:00:00,12.45,24.04,2025-09-19,"15:00:00"
"Sooke",2025-09-19 15:30:00,12.64,24.05,2025-09-19,"15:30:00"
"Sooke",2025-09-19 16:00:00,12.51,24.05,2025-09-19,"16:00:00"
"Sooke",2025-09-19 16:30:00,12.7,24.06,2025-09-19,"16:30:00"
"Sooke",2025-09-19 17:00:00,12.89,24.08,2025-09-19,"17:00:00"
"Sooke",2025-09-19 17:30:00,12.95,24.09,2025-09-19,"17:30:00"
"Sooke",2025-09-19 18:00:00,12.98,24.07,2025-09-19,"18:00:00"
"Sooke",2025-09-19 18:30:00,12.89,24.08,2025-09-19,"18:30:00"
"Sooke",2025-09-19 19:00:00,12.95,24.09,2025-09-19,"19:00:00"
"Sooke",2025-09-19 19:30:00,12.76,24.08,2025-09-19,"19:30:00"
"Sooke",2025-09-19 20:00:00,12.86,24.1,2025-09-19,"20:00:00"
"Sooke",2025-09-19 20:30:00,12.86,24.1,2025-09-19,"20:30:00"
"Sooke",2025-09-19 21:00:00,12.76,24.08,2025-09-19,"21:00:00"
"Sooke",2025-09-19 21:30:00,12.83,24.09,2025-09-19,"21:30:00"
"Sooke",2025-09-19 22:00:00,12.83,24.09,2025-09-19,"22:00:00"
"Sooke",2025-09-19 22:30:00,12.61,24.07,2025-09-19,"22:30:00"
"Sooke",2025-09-19 23:00:00,12.01,24.07,2025-09-19,"23:00:00"
"Sooke",2025-09-19 23:30:00,12.07,24.09,2025-09-19,"23:30:00"
"Sooke",2025-09-20 00:00:00,11.82,24.09,2025-09-20,"00:00:00"
"Sooke",2025-09-20 00:30:00,12.04,24.08,2025-09-20,"00:30:00"
"Sooke",2025-09-20 01:00:00,11.89,24.1,2025-09-20,"01:00:00"
"Sooke",2025-09-20 01:30:00,12.17,24.11,2025-09-20,"01:30:00"
"Sooke",2025-09-20 02:00:00,12.23,24.09,2025-09-20,"02:00:00"
"Sooke",2025-09-20 02:30:00,11.95,24.09,2025-09-20,"02:30:00"
"Sooke",2025-09-20 03:00:00,11.85,24.09,2025-09-20,"03:00:00"
"Sooke",2025-09-20 03:30:00,11.76,24.1,2025-09-20,"03:30:00"
"Sooke",2025-09-20 04:00:00,11.76,23.99,2025-09-20,"04:00:00"
"Sooke",2025-09-20 04:30:00,11.92,24,2025-09-20,"04:30:00"
"Sooke",2025-09-20 05:00:00,12.01,23.99,2025-09-20,"05:00:00"
"Sooke",2025-09-20 05:30:00,12.07,23.98,2025-09-20,"05:30:00"
"Sooke",2025-09-20 06:00:00,12.17,23.98,2025-09-20,"06:00:00"
"Sooke",2025-09-20 06:30:00,12.29,23.98,2025-09-20,"06:30:00"
"Sooke",2025-09-20 07:00:00,12.61,23.94,2025-09-20,"07:00:00"
"Sooke",2025-09-20 07:30:00,12.73,23.91,2025-09-20,"07:30:00"
"Sooke",2025-09-20 08:00:00,12.7,23.91,2025-09-20,"08:00:00"
"Sooke",2025-09-20 08:30:00,12.7,23.91,2025-09-20,"08:30:00"
"Sooke",2025-09-20 09:00:00,12.76,23.89,2025-09-20,"09:00:00"
"Sooke",2025-09-20 09:30:00,12.76,23.87,2025-09-20,"09:30:00"
"Sooke",2025-09-20 10:00:00,12.86,23.89,2025-09-20,"10:00:00"
"Sooke",2025-09-20 10:30:00,12.7,23.88,2025-09-20,"10:30:00"
"Sooke",2025-09-20 11:00:00,13.26,23.87,2025-09-20,"11:00:00"
"Sooke",2025-09-20 11:30:00,13.54,23.88,2025-09-20,"11:30:00"
"Sooke",2025-09-20 12:00:00,13.51,23.9,2025-09-20,"12:00:00"
"Sooke",2025-09-20 12:30:00,13.11,23.84,2025-09-20,"12:30:00"
"Sooke",2025-09-20 13:00:00,13.04,23.9,2025-09-20,"13:00:00"
"Sooke",2025-09-20 13:30:00,12.8,23.82,2025-09-20,"13:30:00"
"Sooke",2025-09-20 14:00:00,12.86,23.84,2025-09-20,"14:00:00"
"Sooke",2025-09-20 14:30:00,12.8,23.88,2025-09-20,"14:30:00"
"Sooke",2025-09-20 15:00:00,12.83,23.91,2025-09-20,"15:00:00"
"Sooke",2025-09-20 15:30:00,12.67,23.93,2025-09-20,"15:30:00"
"Sooke",2025-09-20 16:00:00,12.95,23.91,2025-09-20,"16:00:00"
"Sooke",2025-09-20 16:30:00,12.7,23.91,2025-09-20,"16:30:00"
"Sooke",2025-09-20 17:00:00,12.73,23.91,2025-09-20,"17:00:00"
"Sooke",2025-09-20 17:30:00,12.83,23.91,2025-09-20,"17:30:00"
"Sooke",2025-09-20 18:00:00,12.8,23.93,2025-09-20,"18:00:00"
"Sooke",2025-09-20 18:30:00,12.8,23.93,2025-09-20,"18:30:00"
"Sooke",2025-09-20 19:00:00,12.8,23.9,2025-09-20,"19:00:00"
"Sooke",2025-09-20 19:30:00,12.86,23.92,2025-09-20,"19:30:00"
"Sooke",2025-09-20 20:00:00,12.89,23.92,2025-09-20,"20:00:00"
"Sooke",2025-09-20 20:30:00,12.86,23.92,2025-09-20,"20:30:00"
"Sooke",2025-09-20 21:00:00,12.92,23.9,2025-09-20,"21:00:00"
"Sooke",2025-09-20 21:30:00,12.64,23.92,2025-09-20,"21:30:00"
"Sooke",2025-09-20 22:00:00,12.83,23.93,2025-09-20,"22:00:00"
"Sooke",2025-09-20 22:30:00,13.11,23.92,2025-09-20,"22:30:00"
"Sooke",2025-09-20 23:00:00,12.8,23.9,2025-09-20,"23:00:00"
"Sooke",2025-09-20 23:30:00,12.51,23.92,2025-09-20,"23:30:00"
"Sooke",2025-09-21 00:00:00,12.61,23.89,2025-09-21,"00:00:00"
"Sooke",2025-09-21 00:30:00,12.7,23.88,2025-09-21,"00:30:00"
"Sooke",2025-09-21 01:00:00,12.67,23.87,2025-09-21,"01:00:00"
"Sooke",2025-09-21 01:30:00,12.61,23.86,2025-09-21,"01:30:00"
"Sooke",2025-09-21 02:00:00,12.55,23.87,2025-09-21,"02:00:00"
"Sooke",2025-09-21 02:30:00,12.7,23.86,2025-09-21,"02:30:00"
"Sooke",2025-09-21 03:00:00,12.48,23.86,2025-09-21,"03:00:00"
"Sooke",2025-09-21 03:30:00,12.36,23.86,2025-09-21,"03:30:00"
"Sooke",2025-09-21 04:00:00,12.36,23.86,2025-09-21,"04:00:00"
"Sooke",2025-09-21 04:30:00,12.39,23.84,2025-09-21,"04:30:00"
"Sooke",2025-09-21 05:00:00,12.36,23.78,2025-09-21,"05:00:00"
"Sooke",2025-09-21 05:30:00,12.29,23.85,2025-09-21,"05:30:00"
"Sooke",2025-09-21 06:00:00,12.29,23.82,2025-09-21,"06:00:00"
"Sooke",2025-09-21 06:30:00,12.33,23.83,2025-09-21,"06:30:00"
"Sooke",2025-09-21 07:00:00,12.42,23.82,2025-09-21,"07:00:00"
"Sooke",2025-09-21 07:30:00,12.58,23.8,2025-09-21,"07:30:00"
"Sooke",2025-09-21 08:00:00,12.67,23.8,2025-09-21,"08:00:00"
"Sooke",2025-09-21 08:30:00,12.73,23.78,2025-09-21,"08:30:00"
"Sooke",2025-09-21 09:00:00,12.76,23.77,2025-09-21,"09:00:00"
"Sooke",2025-09-21 09:30:00,12.73,23.76,2025-09-21,"09:30:00"
"Sooke",2025-09-21 10:00:00,12.42,23.77,2025-09-21,"10:00:00"
"Sooke",2025-09-21 10:30:00,12.42,23.77,2025-09-21,"10:30:00"
"Sooke",2025-09-21 11:00:00,12.92,23.8,2025-09-21,"11:00:00"
"Sooke",2025-09-21 11:30:00,13.29,23.78,2025-09-21,"11:30:00"
"Sooke",2025-09-21 12:00:00,13.54,23.78,2025-09-21,"12:00:00"
"Sooke",2025-09-21 12:30:00,13.48,23.77,2025-09-21,"12:30:00"
"Sooke",2025-09-21 13:00:00,13.08,23.81,2025-09-21,"13:00:00"
"Sooke",2025-09-21 13:30:00,13.29,23.8,2025-09-21,"13:30:00"
"Sooke",2025-09-21 14:00:00,13.26,23.8,2025-09-21,"14:00:00"
"Sooke",2025-09-21 14:30:00,12.86,23.84,2025-09-21,"14:30:00"
"Sooke",2025-09-21 15:00:00,13.29,23.83,2025-09-21,"15:00:00"
"Sooke",2025-09-21 15:30:00,12.48,23.86,2025-09-21,"15:30:00"
"Sooke",2025-09-21 16:00:00,12.83,23.86,2025-09-21,"16:00:00"
"Sooke",2025-09-21 16:30:00,12.95,23.83,2025-09-21,"16:30:00"
"Sooke",2025-09-21 17:00:00,12.83,23.86,2025-09-21,"17:00:00"
"Sooke",2025-09-21 17:30:00,12.83,23.86,2025-09-21,"17:30:00"
"Sooke",2025-09-21 18:00:00,12.76,23.87,2025-09-21,"18:00:00"
"Sooke",2025-09-21 18:30:00,12.8,23.85,2025-09-21,"18:30:00"
"Sooke",2025-09-21 19:00:00,12.76,23.84,2025-09-21,"19:00:00"
"Sooke",2025-09-21 19:30:00,12.83,23.86,2025-09-21,"19:30:00"
"Sooke",2025-09-21 20:00:00,12.89,23.87,2025-09-21,"20:00:00"
"Sooke",2025-09-21 20:30:00,12.92,23.85,2025-09-21,"20:30:00"
"Sooke",2025-09-21 21:00:00,12.89,23.87,2025-09-21,"21:00:00"
"Sooke",2025-09-21 21:30:00,13.17,23.85,2025-09-21,"21:30:00"
"Sooke",2025-09-21 22:00:00,13.2,23.84,2025-09-21,"22:00:00"
"Sooke",2025-09-21 22:30:00,12.86,23.86,2025-09-21,"22:30:00"
"Sooke",2025-09-21 23:00:00,13.04,23.85,2025-09-21,"23:00:00"
"Sooke",2025-09-21 23:30:00,13.17,23.85,2025-09-21,"23:30:00"
"Sooke",2025-09-22 00:00:00,13.01,23.85,2025-09-22,"00:00:00"
"Sooke",2025-09-22 00:30:00,13.01,23.85,2025-09-22,"00:30:00"
"Sooke",2025-09-22 01:00:00,13.01,23.85,2025-09-22,"01:00:00"
"Sooke",2025-09-22 01:30:00,12.8,23.85,2025-09-22,"01:30:00"
"Sooke",2025-09-22 02:00:00,12.58,23.85,2025-09-22,"02:00:00"
"Sooke",2025-09-22 02:30:00,12.8,23.88,2025-09-22,"02:30:00"
"Sooke",2025-09-22 03:00:00,12.29,23.87,2025-09-22,"03:00:00"
"Sooke",2025-09-22 03:30:00,12.73,23.89,2025-09-22,"03:30:00"
"Sooke",2025-09-22 04:00:00,12.7,23.86,2025-09-22,"04:00:00"
"Sooke",2025-09-22 04:30:00,12.39,23.87,2025-09-22,"04:30:00"
"Sooke",2025-09-22 05:00:00,12.42,23.85,2025-09-22,"05:00:00"
"Sooke",2025-09-22 05:30:00,12.39,23.87,2025-09-22,"05:30:00"
"Sooke",2025-09-22 06:00:00,12.42,23.87,2025-09-22,"06:00:00"
"Sooke",2025-09-22 06:30:00,12.39,23.89,2025-09-22,"06:30:00"
"Sooke",2025-09-22 07:00:00,12.36,23.89,2025-09-22,"07:00:00"
"Sooke",2025-09-22 07:30:00,12.33,23.9,2025-09-22,"07:30:00"
"Sooke",2025-09-22 08:00:00,12.33,23.9,2025-09-22,"08:00:00"
"Sooke",2025-09-22 08:30:00,12.36,23.91,2025-09-22,"08:30:00"
"Sooke",2025-09-22 09:00:00,12.45,23.91,2025-09-22,"09:00:00"
"Sooke",2025-09-22 09:30:00,12.64,23.89,2025-09-22,"09:30:00"
"Sooke",2025-09-22 10:00:00,13.39,23.88,2025-09-22,"10:00:00"
"Sooke",2025-09-22 10:30:00,13.39,23.88,2025-09-22,"10:30:00"
"Sooke",2025-09-22 11:00:00,13.51,23.85,2025-09-22,"11:00:00"
"Sooke",2025-09-22 11:30:00,13.51,23.85,2025-09-22,"11:30:00"
"Sooke",2025-09-22 12:00:00,13.39,23.85,2025-09-22,"12:00:00"
"Sooke",2025-09-22 12:30:00,13.45,23.84,2025-09-22,"12:30:00"
"Sooke",2025-09-22 13:00:00,13.17,23.85,2025-09-22,"13:00:00"
"Sooke",2025-09-22 13:30:00,13.17,23.88,2025-09-22,"13:30:00"
"Sooke",2025-09-22 14:00:00,13.08,23.86,2025-09-22,"14:00:00"
"Sooke",2025-09-22 14:30:00,12.92,23.85,2025-09-22,"14:30:00"
"Sooke",2025-09-22 15:00:00,12.55,23.9,2025-09-22,"15:00:00"
"Sooke",2025-09-22 15:30:00,12.45,23.91,2025-09-22,"15:30:00"
"Sooke",2025-09-22 16:00:00,13.2,23.94,2025-09-22,"16:00:00"
"Sooke",2025-09-22 16:30:00,13.32,23.86,2025-09-22,"16:30:00"
"Sooke",2025-09-22 17:00:00,13.42,23.88,2025-09-22,"17:00:00"
"Sooke",2025-09-22 17:30:00,13.54,23.91,2025-09-22,"17:30:00"
"Sooke",2025-09-22 18:00:00,13.66,23.89,2025-09-22,"18:00:00"
"Sooke",2025-09-22 18:30:00,13.23,23.89,2025-09-22,"18:30:00"
"Sooke",2025-09-22 19:00:00,13.2,23.89,2025-09-22,"19:00:00"
"Sooke",2025-09-22 19:30:00,13.14,23.9,2025-09-22,"19:30:00"
"Sooke",2025-09-22 20:00:00,13.08,23.91,2025-09-22,"20:00:00"
"Sooke",2025-09-22 20:30:00,13.17,23.91,2025-09-22,"20:30:00"
"Sooke",2025-09-22 21:00:00,13.14,23.95,2025-09-22,"21:00:00"
"Sooke",2025-09-22 21:30:00,13.17,23.93,2025-09-22,"21:30:00"
"Sooke",2025-09-22 22:00:00,13.14,23.95,2025-09-22,"22:00:00"
"Sooke",2025-09-22 22:30:00,13.17,23.93,2025-09-22,"22:30:00"
"Sooke",2025-09-22 23:00:00,13.2,23.94,2025-09-22,"23:00:00"
"Sooke",2025-09-22 23:30:00,13.2,23.91,2025-09-22,"23:30:00"
"Sooke",2025-09-23 00:00:00,13.32,23.91,2025-09-23,"00:00:00"
"Sooke",2025-09-23 00:30:00,13.32,23.94,2025-09-23,"00:30:00"
"Sooke",2025-09-23 01:00:00,13.39,23.9,2025-09-23,"01:00:00"
"Sooke",2025-09-23 01:30:00,13.48,23.9,2025-09-23,"01:30:00"
"Sooke",2025-09-23 02:00:00,13.11,23.89,2025-09-23,"02:00:00"
"Sooke",2025-09-23 02:30:00,12.86,23.92,2025-09-23,"02:30:00"
"Sooke",2025-09-23 03:00:00,12.95,23.91,2025-09-23,"03:00:00"
"Sooke",2025-09-23 03:30:00,12.67,23.9,2025-09-23,"03:30:00"
"Sooke",2025-09-23 04:00:00,12.36,23.91,2025-09-23,"04:00:00"
"Sooke",2025-09-23 04:30:00,12.51,23.94,2025-09-23,"04:30:00"
"Sooke",2025-09-23 05:00:00,12.89,23.95,2025-09-23,"05:00:00"
"Sooke",2025-09-23 05:30:00,12.64,23.95,2025-09-23,"05:30:00"
"Sooke",2025-09-23 06:00:00,12.58,23.93,2025-09-23,"06:00:00"
"Sooke",2025-09-23 06:30:00,12.48,23.94,2025-09-23,"06:30:00"
"Sooke",2025-09-23 07:00:00,12.48,23.96,2025-09-23,"07:00:00"
"Sooke",2025-09-23 07:30:00,12.51,23.97,2025-09-23,"07:30:00"
"Sooke",2025-09-23 08:00:00,12.55,23.95,2025-09-23,"08:00:00"
"Sooke",2025-09-23 08:30:00,12.58,23.96,2025-09-23,"08:30:00"
"Sooke",2025-09-23 09:00:00,12.55,23.98,2025-09-23,"09:00:00"
"Sooke",2025-09-23 09:30:00,12.7,23.96,2025-09-23,"09:30:00"
"Sooke",2025-09-23 10:00:00,13.36,23.97,2025-09-23,"10:00:00"
"Sooke",2025-09-23 10:30:00,13.39,23.95,2025-09-23,"10:30:00"
"Sooke",2025-09-23 11:00:00,13.45,23.94,2025-09-23,"11:00:00"
"Sooke",2025-09-23 11:30:00,13.54,23.93,2025-09-23,"11:30:00"
"Sooke",2025-09-23 12:00:00,13.36,23.92,2025-09-23,"12:00:00"
"Sooke",2025-09-23 12:30:00,13.11,23.92,2025-09-23,"12:30:00"
"Sooke",2025-09-23 13:00:00,12.98,23.94,2025-09-23,"13:00:00"
"Sooke",2025-09-23 13:30:00,12.58,23.93,2025-09-23,"13:30:00"
"Sooke",2025-09-23 14:00:00,13.23,23.94,2025-09-23,"14:00:00"
"Sooke",2025-09-23 14:30:00,13.23,23.94,2025-09-23,"14:30:00"
"Sooke",2025-09-23 15:00:00,13.08,23.94,2025-09-23,"15:00:00"
"Sooke",2025-09-23 15:30:00,13.01,23.95,2025-09-23,"15:30:00"
"Sooke",2025-09-23 16:00:00,12.7,23.99,2025-09-23,"16:00:00"
"Sooke",2025-09-23 16:30:00,12.76,23.95,2025-09-23,"16:30:00"
"Sooke",2025-09-23 17:00:00,12.83,23.96,2025-09-23,"17:00:00"
"Sooke",2025-09-23 17:30:00,13.08,23.99,2025-09-23,"17:30:00"
"Sooke",2025-09-23 18:00:00,13.42,23.98,2025-09-23,"18:00:00"
"Sooke",2025-09-23 18:30:00,13.42,23.96,2025-09-23,"18:30:00"
"Sooke",2025-09-23 19:00:00,13.11,23.94,2025-09-23,"19:00:00"
"Sooke",2025-09-23 19:30:00,13.01,23.97,2025-09-23,"19:30:00"
"Sooke",2025-09-23 20:00:00,12.95,23.99,2025-09-23,"20:00:00"
"Sooke",2025-09-23 20:30:00,12.95,23.99,2025-09-23,"20:30:00"
"Sooke",2025-09-23 21:00:00,13.2,23.99,2025-09-23,"21:00:00"
"Sooke",2025-09-23 21:30:00,13.45,23.99,2025-09-23,"21:30:00"
"Sooke",2025-09-23 22:00:00,13.63,23.95,2025-09-23,"22:00:00"
"Sooke",2025-09-23 22:30:00,13.73,23.95,2025-09-23,"22:30:00"
"Sooke",2025-09-23 23:00:00,13.76,23.93,2025-09-23,"23:00:00"
"Sooke",2025-09-23 23:30:00,13.6,23.95,2025-09-23,"23:30:00"
"Sooke",2025-09-24 00:00:00,13.14,23.95,2025-09-24,"00:00:00"
"Sooke",2025-09-24 00:30:00,13.08,23.94,2025-09-24,"00:30:00"
"Sooke",2025-09-24 01:00:00,13.26,23.93,2025-09-24,"01:00:00"
"Sooke",2025-09-24 01:30:00,13.32,23.91,2025-09-24,"01:30:00"
"Sooke",2025-09-24 02:00:00,13.45,23.94,2025-09-24,"02:00:00"
"Sooke",2025-09-24 02:30:00,13.45,23.91,2025-09-24,"02:30:00"
"Sooke",2025-09-24 03:00:00,12.98,23.92,2025-09-24,"03:00:00"
"Sooke",2025-09-24 03:30:00,12.76,23.89,2025-09-24,"03:30:00"
"Sooke",2025-09-24 04:00:00,12.83,23.88,2025-09-24,"04:00:00"
"Sooke",2025-09-24 04:30:00,12.58,23.91,2025-09-24,"04:30:00"
"Sooke",2025-09-24 05:00:00,12.64,23.92,2025-09-24,"05:00:00"
"Sooke",2025-09-24 05:30:00,13.01,23.92,2025-09-24,"05:30:00"
"Sooke",2025-09-24 06:00:00,12.89,23.9,2025-09-24,"06:00:00"
"Sooke",2025-09-24 06:30:00,12.67,23.87,2025-09-24,"06:30:00"
"Sooke",2025-09-24 07:00:00,12.61,23.89,2025-09-24,"07:00:00"
"Sooke",2025-09-24 07:30:00,12.67,23.93,2025-09-24,"07:30:00"
"Sooke",2025-09-24 08:00:00,12.73,23.91,2025-09-24,"08:00:00"
"Sooke",2025-09-24 08:30:00,12.73,23.91,2025-09-24,"08:30:00"
"Sooke",2025-09-24 09:00:00,12.7,23.93,2025-09-24,"09:00:00"
"Sooke",2025-09-24 09:30:00,12.76,23.92,2025-09-24,"09:30:00"
"Sooke",2025-09-24 10:00:00,12.7,23.93,2025-09-24,"10:00:00"
"Sooke",2025-09-24 10:30:00,12.86,23.94,2025-09-24,"10:30:00"
"Sooke",2025-09-24 11:00:00,13.17,23.93,2025-09-24,"11:00:00"
"Sooke",2025-09-24 11:30:00,13.26,23.93,2025-09-24,"11:30:00"
"Sooke",2025-09-24 12:00:00,13.32,23.91,2025-09-24,"12:00:00"
"Sooke",2025-09-24 12:30:00,13.01,23.9,2025-09-24,"12:30:00"
"Sooke",2025-09-24 13:00:00,12.92,23.9,2025-09-24,"13:00:00"
"Sooke",2025-09-24 13:30:00,12.33,23.9,2025-09-24,"13:30:00"
"Sooke",2025-09-24 14:00:00,12.51,23.92,2025-09-24,"14:00:00"
"Sooke",2025-09-24 14:30:00,13.23,23.92,2025-09-24,"14:30:00"
"Sooke",2025-09-24 15:00:00,13.08,23.91,2025-09-24,"15:00:00"
"Sooke",2025-09-24 15:30:00,12.42,23.92,2025-09-24,"15:30:00"
"Sooke",2025-09-24 16:00:00,12.51,23.94,2025-09-24,"16:00:00"
"Sooke",2025-09-24 16:30:00,12.7,23.93,2025-09-24,"16:30:00"
"Sooke",2025-09-24 17:00:00,12.86,23.94,2025-09-24,"17:00:00"
"Sooke",2025-09-24 17:30:00,13.04,23.93,2025-09-24,"17:30:00"
"Sooke",2025-09-24 18:00:00,12.98,23.94,2025-09-24,"18:00:00"
"Sooke",2025-09-24 18:30:00,13.23,23.92,2025-09-24,"18:30:00"
"Sooke",2025-09-24 19:00:00,13.04,23.93,2025-09-24,"19:00:00"
"Sooke",2025-09-24 19:30:00,12.86,23.94,2025-09-24,"19:30:00"
"Sooke",2025-09-24 20:00:00,12.76,23.95,2025-09-24,"20:00:00"
"Sooke",2025-09-24 20:30:00,12.83,23.93,2025-09-24,"20:30:00"
"Sooke",2025-09-24 21:00:00,12.95,23.94,2025-09-24,"21:00:00"
"Sooke",2025-09-24 21:30:00,13.01,23.95,2025-09-24,"21:30:00"
"Sooke",2025-09-24 22:00:00,13.42,23.93,2025-09-24,"22:00:00"
"Sooke",2025-09-24 22:30:00,13.66,23.94,2025-09-24,"22:30:00"
"Sooke",2025-09-24 23:00:00,13.79,23.91,2025-09-24,"23:00:00"
"Sooke",2025-09-24 23:30:00,13.79,23.91,2025-09-24,"23:30:00"
"Sooke",2025-09-25 00:00:00,13.7,23.89,2025-09-25,"00:00:00"
