eventID,eventType,language,license,accessRights,samplingProtocol,rightsHolder,institutionCode,institutionID,modified,country,countryCode,geodeticDatum,parentEventID,verbatimLocality,lat,lon,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,sampleSizeValue,eventDate,year,month,day,samplingEffort,sampleSizeUnit,footprintWKT,eventRemarks
SOC-ALB-2023-7-8,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8.5,2023-07-08,2023,7,8,8.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-5-7,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,19,2023-05-07,2023,5,7,19 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Overcast,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2024-4-29,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,19,2024-04-29,2024,4,29,19 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Overcast,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2024-6-10,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,15,2024-06-10,2024,6,10,15 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2024-7-29,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,17,2024-07-29,2024,7,29,17 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),Rain. Hours fished were spread over 2 nights.
SOC-ALB-2024-4-23,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,21,2024-04-23,2024,4,23,21 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Overcast. Hours fished were spread over 2 nights."
SOC-ALB-2023-8-7,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,9.5,2023-08-07,2023,8,7,9.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),Sunny. Hours fished were spread over 1 night.
SOC-ALB-2024-6-28,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,15,2024-06-28,2024,6,28,15 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Overcast. Hours fished were spread over 2 nights."
SOC-ALB-2024-5-29,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,17,2024-05-29,2024,5,29,17 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Overcast,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2023-7-10,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8.5,2023-07-10,2023,7,10,8.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Overcast,Windy. Hours fished were spread over 1 night."
SOC-ALB-2024-4-19,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,21,2024-04-19,2024,4,19,21 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),Sunny. Hours fished were spread over 2 nights.
SOC-ALB-2024-8-7,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,18,2024-08-07,2024,8,7,18 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2023-7-20,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8.5,2023-07-20,2023,7,20,8.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-7-18,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8.5,2023-07-18,2023,7,18,8.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-7-12,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8.5,2023-07-12,2023,7,12,8.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-8-1,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,9.5,2023-08-01,2023,8,1,9.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2024-6-30,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,15,2024-06-30,2024,6,30,15 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Overcast,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2024-7-2,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,0,2024-07-02,2024,7,2,0 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy."
SOC-ALB-2024-7-27,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,17,2024-07-27,2024,7,27,17 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2024-6-26,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,15,2024-06-26,2024,6,26,15 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Overcast,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2023-8-9,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,9.5,2023-08-09,2023,8,9,9.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Overcast,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-4-29,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,20,2023-04-29,2023,4,29,20 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 2 nights."
SOC-ALB-2024-7-11,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8,2024-07-11,2024,7,11,8 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2024-7-13,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8,2024-07-13,2024,7,13,8 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),Sunny. Hours fished were spread over 1 night.
SOC-ALB-2023-7-14,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8.5,2023-07-14,2023,7,14,8.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-7-16,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8.5,2023-07-16,2023,7,16,8.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),Sunny. Hours fished were spread over 1 night.
SOC-ALB-2024-7-17,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8,2024-07-17,2024,7,17,8 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-7-28,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8.5,2023-07-28,2023,7,28,8.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2024-6-16,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,15,2024-06-16,2024,6,16,15 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Overcast. Hours fished were spread over 2 nights."
SOC-ALB-2023-8-3,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,9.5,2023-08-03,2023,8,3,9.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-8-5,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,9.5,2023-08-05,2023,8,5,9.5 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Overcast,Windy. Hours fished were spread over 1 night."
SOC-ALB-2023-6-30,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,8,2023-06-30,2023,6,30,8 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),"Sunny,Windy. Hours fished were spread over 1 night."
SOC-ALB-2024-4-21,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,21,2024-04-21,2024,4,21,21 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),Rain. Hours fished were spread over 2 nights.
SOC-ALB-2024-4-17,stationVisit,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-ALB,Alberni Inlet,49.231972,-124.81451,49.231972,-124.81451,0,2,21,2024-04-17,2024,4,17,21 hours of light trap fishing,hours,POINT  ( -124.81451   49.231972 ),Sunny. Hours fished were spread over 2 nights.
